"Name","Ruapuna Road Car Fun Day"
"Section Time","Engine Speed","MAP","MGP","BAP","TP (Main)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Injector PW","ECT","IAT","Batt Voltage","Gear","Injector Timing","Ign Angle","Inlet / LH Posn","Inlet RH Posn","WideBand","Speed (DI1)","Dwell Time"
"s"," RPM"," kPa","kPa"," kPa"," %"," %","%","ms","°C","°C"," V",""," °BTDC","° BTDC","°","°","AFR","kph","ms"

"-255.13","5500","199","99","100.9","84.8","77.5","0","16.798","96","62","13.43","2","470","9","4.1","4.1","10.7","77","2.902"
"-255.11","5544","199","99","100.9","85.7","77.5","0","16.747","96","62","13.43","2","470","9.1","4.1","4","10.7","78","2.898"
"-255.09","5570","199","99","100.9","86.8","78.1","0","16.718","96","62","13.43","2","470","9.1","4.1","4.1","10.7","78","2.891"
"-255.07","5600","199","99","100.9","87.3","78.1","0","16.688","96","62","13.43","2","470","9.1","4.2","4.2","10.7","78","2.894"
"-255.05","5622","198","98","100.9","87.7","78.1","0","16.58","96","62","13.43","2","470","9.2","4.1","4.3","10.7","78","2.896"
"-255.03","5630","197","97","100.9","88","77.5","0","16.472","96","62","13.43","2","470","9.3","4.2","4.4","10.7","79","2.893"
"-255.01","5637","197","97","100.9","88.2","77.5","0","16.5","96","62","13.43","2","470","9.3","4.1","4.4","10.7","79","2.89"
"-254.99","5656","197","97","100.9","88.2","78.1","0","16.472","96","62","13.43","2","470","9.3","4.1","4.3","10.6","79","2.893"
"-254.97","5649","198","98","100.9","88.2","77.5","0","16.443","96","62","13.43","2","470","9.3","4.1","4.2","10.6","80","2.89"
"-254.95","5664","197","97","100.9","88.4","78.1","0","16.443","96","62","13.43","2","470","9.3","4.2","4.3","10.6","80","2.88"
"-254.93","5676","197","97","100.9","88.4","78.1","0","16.443","96","62","13.43","2","470","9.3","4.2","4.3","10.6","80","2.893"
"-254.91","5699","197","97","100.9","88.4","78.1","0","16.443","96","62","13.43","2","470","9.3","4.1","4.5","10.6","80","2.882"
"-254.89","5737","197","97","100.9","88.2","78.7","0","16.414","96","62","13.43","2","470","9.3","4.1","4.5","10.6","81","2.893"
"-254.87","5778","197","97","100.9","88.2","79.3","0","16.385","96","62","13.43","2","470","9.3","4.1","4.3","10.6","81","2.902"
"-254.85","5813","196","96","100.9","88.2","79.3","0","16.276","96","62","13.43","2","470","9.5","4.1","4.4","10.6","81","2.904"
"-254.83","5833","196","96","100.9","88.2","79.3","0","16.249","96","62","13.43","2","470","9.5","4.1","4.4","10.6","82","2.909"
"-254.81","5863","196","96","100.9","88.4","80","0","16.249","96","62","13.43","2","470","9.5","4.2","4.3","10.6","82","2.898"
"-254.79","5868","196","96","100.9","88.5","80","0","16.249","96","62","13.43","2","470","9.5","4.1","4.2","10.6","82","2.915"
"-254.77","5868","196","96","100.9","88.5","80","0","16.249","96","62","13.43","2","470","9.5","4.1","4.3","10.6","82","2.899"
"-254.75","5875","196","96","100.9","88.8","80","0","16.249","96","62","13.43","2","470","9.5","4.1","4.5","10.6","83","2.909"
"-254.73","5888","196","96","100.9","88.8","80","0","16.249","96","62","13.43","2","470","9.5","4.1","4.6","10.5","83","2.909"
"-254.71","5912","196","96","100.9","88.8","80","0","16.22","96","62","13.43","2","470","9.5","4.1","4.6","10.5","83","2.902"
"-254.69","5933","196","96","100.9","88.5","80.6","0","16.22","96","63","13.43","2","470","9.5","4.2","4.4","10.5","83","2.909"
"-254.67","5969","195","95","100.9","88.4","80.6","0","16.113","96","63","13.43","2","470","9.6","4.2","4.4","10.5","84","2.91"
"-254.65","5984","196","96","100.9","87.8","80.6","0","16.134","96","63","13.43","2","470","9.5","4.2","4.4","10.6","84","2.92"
"-254.63","5998","196","96","100.9","86.9","81.3","0","16.163","96","63","13.43","2","470","9.5","4.2","4.4","10.6","84","2.91"
"-254.61","6015","196","96","100.9","83.9","80.6","0","16.056","96","63","13.43","2","470","9.5","4.2","4.5","10.6","85","2.902"
"-254.59","6036","195","95","100.9","77.3","80.6","0","16.028","96","62","13.43","2","470","9.8","4.3","4.5","10.6","85","2.915"
"-254.57","6050","194","94","100.9","68.3","80.6","0","15.971","96","62","13.43","2","470","9.9","4.3","4.5","10.6","85","2.91"
"-254.55","6064","191","91","100.9","59.7","78.7","0","15.576","96","62","13.43","2","470","10.5","4.4","4.5","10.5","86","2.902"
"-254.53","6089","189","89","100.9","53.4","78.7","0","15.444","96","62","13.43","2","470","10.8","4.5","4.6","10.5","86","2.909"
"-254.51","6103","186","86","100.9","46.9","76.9","0","15.054","96","62","13.43","2","470","11.6","4.5","4.5","10.5","86","2.915"
"-254.49","6135","174","74","100.9","37.1","73.5","0","14.339","97","63","13.43","2","470","12.9","4.5","4.3","10.5","86","2.938"
"-254.47","6181","148","48","100.9","24.8","61.3","0","11.846","97","63","13.43","2","470","17.5","4.3","4","10.5","86","2.893"
"-254.45","6153","109","9","100.9","12.3","46","0","8.907","97","63","13.43","2","470","20.6","3.6","3.6","10.5","86","2.907"
"-254.43","6073","76","-24","100.9","5.3","29","0","5.739","97","63","13.45","2","470","24.6","2.4","3.1","10.5","86","2.872"
"-254.41","6019","58","-42","100.9","5.7","21.8","0","4.323","97","63","13.45","2","470","27.1","1.9","2.6","10.5","85","2.869"
"-254.39","5967","50","-50","100.9","6.3","18.5","0","3.724","96","62","13.45","2","470","36.1","1.6","2.1","10.4","85","2.918"
"-254.37","5868","35","-65","100.9","3.4","13.3","0","2.728","96","62","13.45","2","470","42.5","1.3","1.8","10.6","85","2.955"
"-254.35","5817","30","-70","100.9","2.7","11.5","0","2.361","96","62","13.45","2","470","37.6","1.2","1.6","11.1","86","2.946"
"-254.33","5771","26","-74","100.9","2.7","9.9","0","2.064","96","62","13.45","2","470","35.2","1","1.7","11.7","86","2.955"
"-254.31","5723","24","-76","100.9","2.7","9.2","0","1.918","95","62","13.45","2","470","34.6","0.8","1.7","12.2","86","2.968"
"-254.29","5680","22","-78","100.9","2.7","8.4","0","1.793","95","62","13.45","2","470","33.7","0.7","1.4","12.8","86","2.93"
"-254.27","5630","20","-80","100.9","2.6","7.9","0","1.673","95","62","13.45","2","470","33","0.6","1.3","13.1","86","2.886"
"-254.25","5583","19","-81","100.9","2.6","7.4","0","1.604","95","62","13.45","2","470","32.5","0.5","1.3","13.2","86","2.898"
"-254.23","5568","18","-82","100.9","2.7","7.4","0","1.604","95","62","13.6","2","470","32.2","0.5","1.2","13.2","86","2.907"
"-254.21","5524","18","-82","100.9","2.7","7","0","1.539","95","62","13.6","2","470","31.7","0.4","1.1","13.2","86","2.915"
"-254.19","5480","17","-83","100.9","2.7","6.8","0","1.494","95","62","13.6","2","470","31.2","0.4","0.9","13.2","86","2.915"
"-254.17","5425","17","-83","100.9","2.6","6.7","0","1.483","95","62","13.6","2","470","31","0.4","0.7","13.1","86","2.909"
"-254.15","5381","16","-84","100.9","2.6","6.4","0","1.44","95","62","13.6","2","470","30.5","0.4","0.8","13","86","2.92"
"-254.13","5331","16","-84","100.9","2.6","6.4","0","1.444","95","62","13.6","2","470","30.4","0.3","0.7","13","86","2.912"
"-254.11","5314","15","-85","100.9","2.6","6.4","0","1.444","95","62","13.6","2","470","30.2","0.3","0.7","12.9","86","2.994"
"-254.09","5269","15","-85","100.9","2.6","6.1","0","1.401","95","62","13.6","2","470","29.9","0.3","0.6","12.9","86","3.008"
"-254.07","5214","15","-85","100.9","2.5","6","0","1.403","95","62","13.6","2","470","29.7","0.2","0.8","12.9","86","3.002"
"-254.05","5168","14","-86","100.9","2.5","5.8","0","1.368","95","62","13.6","2","470","29.2","0.2","0.7","13","86","3.014"
"-254.03","5152","15","-85","100.9","2.6","6","0","1.408","95","62","13.6","2","470","29.4","0.2","0.6","13","86","3.013"
"-254.01","5104","15","-85","100.9","2.6","6","0","1.411","95","62","13.62","2","470","33.6","0.2","0.6","13.1","86","3.013"
"-253.99","5052","15","-85","100.9","2.7","5.9","0","1.412","95","62","13.62","2","470","33.7","0.2","0.6","13.2","86","2.997"
"-253.97","5030","14","-86","100.9","3.3","5.7","0","1.372","95","62","13.62","2","470","33.4","0.3","0.6","13.3","86","2.998"
"-253.95","4980","15","-85","100.9","5.5","5.8","0","1.417","95","62","13.62","2","470","33.8","0.2","0.6","13.4","86","2.998"
"-253.93","4918","18","-82","100.9","8.7","6.1","0","1.505","95","62","13.62","2","470","34.5","0.2","0.6","13.6","86","3.006"
"-253.91","4900","22","-78","100.8","11.8","6.8","0","1.667","96","62","13.62","2","470","33.8","0.2","0.5","13.6","86","3.034"
"-253.89","4825","26","-74","100.8","14.6","7.9","0","1.985","96","62","13.62","2","470","35","0.2","0.6","13.8","86","3.034"
"-253.87","4702","33","-67","100.8","18.7","9","0","2.286","96","62","13.62","2","470","37.5","0.3","0.8","13.9","87","3.026"
"-253.85","4537","47","-53","100.8","26","12.9","0","3.416","96","62","13.62","2","470","45.1","0.9","1.4","13.9","87","3.062"
"-253.83","4303","71","-29","100.8","34.9","16.9","0","4.745","96","62","13.62","2","470","38.9","2.2","2.7","14","87","3.282"
"-253.81","4096","88","-12","100.8","40.6","20.8","0","6.115","96","62","13.62","2","470","28.5","4.1","4.6","14","88","3.282"
"-253.79","4005","95","-5","100.8","40.5","21.6","0","6.497","96","62","13.6","2","470","27","5.8","6.2","13.8","88","3.317"
"-253.77","4000","97","-3","100.8","37.7","22.1","0","6.635","96","62","13.6","2","470","26.1","8.5","8","13.6","88","3.286"
"-253.75","4084","97","-3","100.8","35.9","22.7","0","6.712","96","62","13.6","2","470","26","9.6","9.7","13.4","85","3.286"
"-253.73","4189","97","-3","100.8","36.3","23.9","0","6.84","96","62","13.6","2","470","25.7","11.6","11.2","13.2","85","3.293"
"-253.71","4277","99","-1","100.8","38.6","25.1","0","7.11","97","63","13.6","3","470","25.1","12.9","12","13.5","85","3.312"
"-253.69","4303","102","2","100.8","42.6","26.6","0","7.435","97","63","13.6","3","470","24.6","12.7","12.2","14","85","3.211"
"-253.67","4277","106","6","100.8","48","27.5","0","7.723","97","63","13.6","3","470","24.3","12.1","11.6","14.4","88","3.211"
"-253.65","4199","109","9","100.8","53.5","28.1","0","8.035","97","63","13.6","3","470","24","11.3","10.9","14.9","88","3.216"
"-253.63","4116","112","12","100.8","57.1","28.2","0","8.182","97","63","13.6","3","470","23.8","10.6","10.2","15","88","3.31"
"-253.61","4090","115","15","100.8","57.8","29.1","0","8.532","96","62","13.6","3","470","23.4","10.2","9.9","14.8","87","3.31"
"-253.59","4112","117","17","100.8","57.3","29.8","0","8.702","96","62","13.6","3","470","23.2","10","9.7","14.6","87","3.283"
"-253.57","4187","119","19","100.8","57.1","31","0","8.888","96","62","13.55","3","470","22.9","10.1","9.8","14.3","87","3.302"
"-253.55","4268","121","21","100.8","57.1","31.9","0","9.027","96","62","13.55","3","470","22.8","10.2","9.9","14","87","3.302"
"-253.53","4313","122","22","100.8","57.1","33.4","0","9.288","96","62","13.55","3","470","22.2","10.3","10","13.9","87","3.29"
"-253.51","4303","125","25","100.8","57.5","34","0","9.451","97","63","13.55","3","470","21.6","10.3","9.8","13.7","87","3.216"
"-253.49","4250","127","27","100.8","59.3","34.3","0","9.697","97","63","13.55","3","470","20.9","10.1","9.7","13.6","87","3.206"
"-253.47","4189","131","31","100.8","64.6","34.8","0","9.926","97","63","13.55","3","470","20.1","9.9","9.5","13.4","89","3.206"
"-253.45","4175","134","34","100.8","71.2","35.7","0","10.254","97","63","13.55","3","470","19","9.6","9.2","13.3","89","3.208"
"-253.43","4190","138","38","100.8","74.3","36.9","0","10.547","97","63","13.55","3","470","18.2","9.4","9","13.2","89","3.298"
"-253.41","4234","140","40","100.8","72.2","38.3","0","10.832","96","63","13.55","3","470","17.5","9.4","9","13","88","3.298"
"-253.39","4290","142","42","100.8","67.6","39.2","0","10.972","96","63","13.55","3","470","17.4","9.6","9.2","12.9","88","3.282"
"-253.37","4317","144","44","100.8","65.8","40.4","0","11.22","96","63","13.55","3","470","17.2","10","9.4","12.8","88","3.195"
"-253.35","4319","147","47","100.8","67.1","41.4","0","11.504","96","63","13.53","3","470","17","10","9.7","12.7","88","3.206"
"-253.33","4294","151","51","100.8","69","42.3","0","11.838","96","63","13.53","3","470","16.7","10","9.6","12.6","90","3.206"
"-253.31","4277","154","54","100.8","69.8","43.2","0","12.105","97","63","13.53","3","470","16.4","9.9","9.4","12.6","90","3.187"
"-253.29","4266","158","58","100.8","69.6","44.2","0","12.441","97","63","13.53","3","470","16.1","9.7","9.5","12.5","90","3.205"
"-253.27","4277","161","61","100.8","69.5","45.4","0","12.732","97","63","13.53","3","470","15.8","9.6","9.5","12.5","90","3.205"
"-253.25","4322","164","64","100.8","69.2","46.9","0","13.003","97","63","13.53","3","470","15","9.6","9.5","12.5","90","3.192"
"-253.23","4360","167","67","100.8","69.1","47.8","0","13.2","97","63","13.53","3","470","14.5","9.5","9.5","12.4","90","3.197"
"-253.21","4384","171","71","100.8","68.8","50","0","13.648","97","63","13.53","3","470","13.2","9.5","9.4","12.3","91","3.195"
"-253.19","4382","174","74","100.8","68.7","50.7","0","13.849","97","63","13.53","3","470","12.7","9.5","9.2","12.2","91","3.195"
"-253.17","4371","177","77","100.8","68.8","51.8","0","14.201","97","63","13.53","3","470","11.7","9.4","9.1","12.1","91","3.213"
"-253.15","4353","181","81","100.8","69","52.6","0","14.481","97","63","13.53","3","470","11","9.4","9","12.1","91","3.2"
"-253.13","4346","184","84","100.8","69.1","53.4","0","14.756","97","63","13.48","3","470","10.6","9.3","8.9","12","91","3.206"
"-253.11","4357","188","88","100.8","69.5","54.9","0","15.12","97","62","13.48","3","470","10.2","9.2","9","11.9","91","3.206"
"-253.09","4382","191","91","100.8","70.3","56.4","0","15.42","97","62","13.48","3","470","9.9","9.1","8.9","11.9","91","3.299"
"-253.07","4418","194","94","100.8","70.7","58.1","0","15.716","97","62","13.48","3","470","9.6","9","8.8","11.8","91","3.278"
"-253.05","4446","196","96","100.8","70.6","59.1","0","15.928","97","62","13.48","3","470","9.4","8.9","8.6","11.8","91","3.296"
"-253.03","4460","199","99","100.8","70.7","60.2","0","16.16","97","62","13.48","3","470","9.1","8.9","8.5","11.8","91","3.296"
"-253.01","4453","202","102","100.8","70.8","60.9","0","16.42","96","62","13.48","3","470","8.7","8.8","8.4","11.8","92","3.294"
"-252.99","4431","205","105","100.8","70.8","61.3","0","16.574","96","62","13.48","3","470","8.5","8.6","8.5","11.8","92","3.299"
"-252.97","4404","207","107","100.8","70.8","62.1","0","16.897","96","62","13.48","3","470","8.2","8.4","8.5","11.7","92","3.29"
"-252.95","4418","210","110","100.8","70.7","63.2","0","17.112","96","62","13.48","3","470","7.9","8.4","8.2","11.7","92","3.29"
"-252.93","4442","212","112","100.8","70.4","64.9","0","17.44","96","62","13.48","3","470","7.5","8.3","8","11.7","92","3.28"
"-252.91","4503","213","113","100.8","70.2","66.2","0","17.563","97","62","13.48","3","470","7.5","8.2","7.9","11.6","92","3.283"
"-252.89","4541","213","113","100.8","70.2","67.1","0","17.675","97","62","13.48","3","470","7.4","8.1","7.9","11.5","93","3.202"
"-252.87","4547","215","115","100.8","69.9","68","0","17.896","97","62","13.48","3","470","7.1","7.9","7.8","11.5","93","3.202"
"-252.85","4521","216","116","100.8","70","68","0","17.974","97","62","13.48","3","470","7","7.9","7.8","11.4","95","3.19"
"-252.83","4498","217","117","100.8","70","68","0","18.116","97","62","13.48","3","470","6.8","7.8","7.7","11.3","95","3.19"
"-252.81","4499","218","118","100.8","69.9","68.4","0","18.196","97","62","13.48","3","470","6.7","7.8","7.5","11.3","95","3.19"
"-252.79","4535","218","118","100.8","69.9","68.9","0","18.23","97","62","13.48","3","470","6.7","7.7","7.4","11.2","95","3.277"
"-252.77","4568","219","119","100.8","69.9","69.9","0","18.34","97","62","13.48","3","470","6.7","7.5","7.6","11.2","95","3.211"
"-252.75","4613","219","119","100.8","69.8","70.9","0","18.372","97","62","13.48","3","470","6.8","7.5","7.4","11.1","95","3.176"
"-252.73","4638","219","119","100.8","69.8","71.4","0","18.404","97","62","13.48","3","470","6.8","7.4","7.5","11.1","96","3.176"
"-252.71","4639","219","119","100.8","70","71.4","0","18.372","97","62","13.48","3","470","6.8","7.4","7.5","11.1","96","3.202"
"-252.69","4629","219","119","100.8","71.6","71.4","0","18.404","97","62","13.45","3","470","6.8","7.3","7.5","11","96","3.181"
"-252.67","4613","220","120","100.8","74.4","71.4","0","18.486","97","62","13.45","3","470","6.7","7.2","7.5","11","96","3.198"
"-252.65","4608","220","120","100.8","77.2","71.4","0","18.486","97","62","13.45","3","470","6.7","7.1","7.3","11.1","97","3.197"
"-252.63","4638","220","120","100.8","78.3","71.9","0","18.489","97","62","13.45","3","470","6.7","7.1","7.1","11.1","97","3.197"
"-252.61","4669","220","120","100.8","78.3","72.4","0","18.568","97","62","13.45","3","470","6.7","7.1","7","11.1","97","3.203"
"-252.59","4688","219","119","100.8","78.7","72.4","0","18.441","97","62","13.45","3","470","6.9","7","6.9","11.1","97","3.198"
"-252.57","4709","220","120","100.8","79.9","72.9","0","18.553","97","62","13.45","3","470","6.9","6.9","6.9","11","97","3.2"
"-252.55","4722","220","120","100.8","82.8","73.5","0","18.553","97","62","13.45","3","470","6.9","6.9","6.9","11","97","3.2"
"-252.53","4728","220","120","100.8","86.4","72.9","0","18.473","97","62","13.45","3","470","6.9","6.7","6.8","10.9","98","3.208"
"-252.51","4702","220","120","100.8","88.4","72.9","0","18.553","97","62","13.45","3","470","6.9","6.6","6.8","10.9","98","3.2"
"-252.49","4692","220","120","100.8","88.5","72.4","0","18.521","97","62","13.45","3","470","6.9","6.5","6.6","11","98","3.202"
"-252.47","4709","219","119","100.8","88.5","72.9","0","18.473","97","62","13.45","3","470","6.9","6.4","6.5","11","99","3.203"
"-252.45","4737","220","120","100.8","88.5","73.5","0","18.553","97","62","13.45","3","470","7","6.2","6.4","11.1","99","3.203"
"-252.43","4767","219","119","100.8","88.5","73.5","0","18.473","97","62","13.45","3","470","7","6.1","6","11","99","3.186"
"-252.41","4807","219","119","100.8","88.6","74.6","0","18.504","97","62","13.45","3","470","7.1","5.9","6","11","99","3.099"
"-252.39","4825","218","118","100.8","89","74.6","0","18.424","97","62","13.45","3","470","7.3","5.8","6","10.9","99","3.086"
